id,Umsatz
1902011,189.01352
1902021,199.49998
1902031,219.77783
1902041,179.57991
1902051,174.04024
1902061,174.11427
1902071,180.36653
1902081,189.01352
1902091,199.49998
1902101,219.77783
1902111,179.57991
1902121,174.04028
1902131,174.11427
1902141,180.36653
1902151,189.01352
1902161,199.49998
1902171,219.77783
1902181,179.57991
1902191,174.04024
1902201,174.11427
1902211,180.36653
1902221,189.01352
1902231,199.49998
1902241,219.77783
1902251,179.57991
1902261,174.04024
1902271,174.11427
1902281,180.36653
1903011,205.007
1903021,217.53622
1903031,237.9391
1903041,195.29842
1903051,189.86668
1903061,190.04178
1903071,197.17027
1903081,205.007
1903091,217.53622
1903101,237.9391
1903111,195.29842
1903121,189.86668
1903131,190.04178
1903141,197.17027
1903151,205.00703
1903161,217.53622
1903171,237.9391
1903181,195.29842
1903191,189.86668
1903211,197.17027
1903221,205.007
1903231,217.53622
1903241,237.9391
1903251,195.29842
1903261,189.86668
1903271,190.04178
1903281,197.17027
1903291,205.007
1903301,217.53622
1903311,237.9391
1904011,214.23466
1904021,205.76428
1904041,213.2391
1904051,220.89424
1904061,233.51176
1904071,256.38876
1904081,214.23466
1904091,205.76428
1904101,207.90237
1904111,213.2391
1904121,220.89424
1904131,233.51176
1904141,256.38876
1904151,214.23466
1904161,205.76428
1904171,207.90237
1904181,213.23907
1904201,233.51178
1904211,256.38876
1904221,214.23466
1904231,205.76428
1904241,207.90237
1904251,213.2391
1904261,220.89424
1904271,233.51176
1904281,256.38876
1904291,214.23466
1904301,205.76428
1905021,221.51678
1905031,230.74796
1905041,244.82516
1905051,269.0349
1905061,227.00458
1905071,216.58954
1905081,216.80443
1905091,221.51678
1905101,230.74796
1905111,244.82516
1905121,269.0349
1905131,227.00458
1905141,216.58954
1905151,216.80443
1905161,221.51678
1905171,230.74796
1905181,244.82516
1905191,269.0349
1905201,227.00458
1905211,216.58954
1905221,216.80446
1905231,221.51677
1905241,230.74796
1905251,244.82516
1905261,269.0349
1905271,227.00458
1905281,216.58954
1905291,216.80443
1905301,221.51678
1905311,230.74796
1906011,256.85428
1906021,281.20706
1906031,236.2327
1906041,229.08134
1906051,227.34113
1906061,231.29532
1906071,239.90617
1906081,256.85428
1906091,281.20706
1906101,236.2327
1906111,229.08134
1906121,227.34113
1906131,231.29532
1906141,239.90617
1906151,256.85428
1906161,281.20706
1906171,236.2327
1906181,229.08134
1906191,227.34113
1906201,231.29532
1906211,239.90617
1906221,256.85428
1906231,281.2071
1906241,236.23273
1906251,229.08134
1906261,227.34113
1906271,231.29532
1906281,239.90617
1906291,256.85428
1906301,281.20706
1907011,250.74876
1907021,242.63425
1907031,241.86482
1907041,244.4064
1907051,252.76112
1907061,269.1061
1907071,293.33176
1907081,250.74876
1907091,242.63425
1907111,244.4064
1907121,252.76112
1907131,269.1061
1907141,293.33176
1907151,250.74876
1907161,242.63425
1907171,241.86482
1907181,244.4064
1907191,252.76112
1907201,269.1061
1907211,293.33176
1907221,250.74876
1907231,242.63425
1907241,241.86482
1907251,244.4064
1907261,252.76108
1907271,269.10608
1907281,293.33176
1907291,250.74876
1907301,242.63425
1808012,340.86667
1808022,348.43472
1808032,359.97403
1808042,373.5109
1808052,392.51675
1808062,335.56546
1808072,336.40848
1808082,340.86667
1808092,348.43472
1808102,359.97403
1808112,373.5109
1808122,392.51675
1808132,335.56546
1808142,336.40848
1808152,340.86667
1808162,348.43472
1808172,359.97403
1808182,373.5109
1808192,392.51675
1808202,335.56546
1808212,336.40848
1808222,340.86667
1808232,348.43472
1808242,359.97403
1808252,373.5109
1808262,392.51675
1808272,335.56546
1808282,336.40848
1808292,340.86667
1808302,348.43472
1808312,359.97403
1809012,346.9592
1809022,367.31802
1809032,309.7255
1809042,310.3792
1809052,314.0099
1809062,322.62378
1809072,333.58017
1809082,346.9592
1809092,367.31802
1809102,309.7255
1809112,310.3792
1809122,314.0099
1809132,322.62378
1809142,333.58017
1809152,346.9592
1809162,367.31802
1809172,309.7255
1809182,310.3792
1809192,314.0099
1809202,322.62378
1809212,333.58017
1809222,346.9592
1809232,367.31802
1809242,309.7255
1809252,310.3792
1809262,314.0099
1809272,322.62378
1809282,333.58017
1809292,346.9592
1809302,367.31805
1810012,284.3225
1810022,284.61417
1810032,288.16135
1810042,297.42105
1810052,310.2244
1810062,325.22238
1810072,343.79044
1810082,284.3225
1810092,284.61417
1810102,288.16135
1810112,297.42105
1810122,310.2244
1810132,325.22238
1810142,343.79044
1810152,284.3225
1810162,284.61417
1810172,288.16135
1810182,297.42105
1810192,310.2244
1810202,325.22238
1810212,343.79044
1810222,284.3225
1810232,284.61417
1810242,288.16135
1810252,297.42105
1810262,310.2244
1810272,325.22238
1810282,343.79044
1810292,284.3225
1810302,284.61417
1811012,275.3995
1811022,289.32224
1811032,304.58768
1811042,321.5741
1811052,259.1984
1811062,259.49173
1811072,264.31415
1811082,275.3995
1811092,289.3222
1811102,304.58768
1811112,321.5741
1811122,259.1984
1811132,259.49173
1811142,264.31415
1811152,275.3995
1811162,289.3222
1811172,304.58768
1811182,321.5741
1811192,259.1984
1811202,259.49173
1811212,264.31415
1811222,275.3995
1811232,289.3222
1811242,304.58768
1811252,321.5741
1811262,259.1984
1811272,259.49173
1811282,264.31415
1811292,275.3995
1811302,289.3222
1812012,287.06693
1812022,303.1845
1812032,238.29852
1812042,240.91513
1812052,246.85475
1812062,256.9469
1812072,271.58157
1812082,287.06693
1812092,303.1845
1812102,238.29852
1812112,240.91516
1812122,246.85475
1812132,256.9469
1812142,271.58157
1812152,287.06693
1812162,303.1845
1812172,238.29852
1812182,240.91516
1812192,246.85475
1812202,256.9469
1812212,271.58157
1812222,287.06693
1812232,303.1845
1812242,238.29852
1812272,256.9469
1812282,271.58157
1812292,287.06693
1812302,303.1845
1812312,238.29852
1901022,245.73785
1901032,255.88846
1901042,267.17285
1901052,282.18927
1901062,304.04446
1901072,236.65079
1901082,240.89629
1901092,245.73785
1901102,255.88846
1901112,267.17285
1901122,282.18927
1901132,304.04446
1901142,236.65076
1901152,240.89629
1901162,245.73785
1901172,255.88846
1901182,267.17285
1901192,282.18927
1901202,304.04446
1901212,236.65076
1901222,240.89629
1901232,245.73785
1901242,255.88846
1901252,267.17285
1901262,282.18927
1901272,304.04446
1901282,236.65076
1901292,240.89629
1901302,245.73785
1901312,255.88846
1902012,282.01297
1902022,297.91934
1902032,319.90714
1902042,248.66513
1902052,252.8198
1902062,259.88437
1902072,270.8035
1902082,282.01303
1902092,297.9193
1902102,319.90714
1902112,248.66513
1902122,252.8198
1902132,259.88437
1902142,270.8035
1902152,282.01297
1902162,297.91934
1902172,319.90714
1902182,248.66513
1902192,252.8198
1902202,259.88437
1902212,270.8035
1902222,282.01297
1902232,297.91934
1902242,319.90714
1902252,248.66513
1902262,252.8198
1902272,259.88437
1902282,270.8035
1903012,297.05295
1903022,314.382
1903032,336.73434
1903042,263.34955
1903052,267.62314
1903062,274.8304
1903072,285.84344
1903082,297.05295
1903092,314.382
1903102,336.73434
1903112,263.34955
1903122,267.62314
1903132,274.83038
1903142,285.84344
1903152,297.05295
1903162,314.382
1903172,336.73434
1903182,263.34955
1903192,267.62314
1903212,285.84344
1903222,297.05295
1903232,314.382
1903242,336.73434
1903252,263.34955
1903262,267.62314
1903272,274.8304
1903282,285.84344
1903292,297.05295
1903302,314.382
1903312,336.73434
1904012,282.6406
1904022,286.82083
1904042,303.47076
1904052,315.2667
1904062,334.05823
1904072,356.83752
1904082,282.6406
1904092,286.82083
1904102,293.15448
1904112,303.47076
1904122,315.2667
1904132,334.05823
1904142,356.83752
1904152,282.6406
1904162,286.82083
1904172,293.15448
1904182,303.47076
1904202,334.05823
1904212,356.83752
1904222,282.6406
1904232,286.82083
1904242,293.15448
1904252,303.47076
1904262,315.2667
1904272,334.05823
1904282,356.83752
1904292,282.6406
1904302,286.82083
1905022,328.34402
1905032,340.52402
1905042,359.57297
1905052,380.7324
1905062,308.23508
1905072,310.85745
1905082,318.74777
1905092,328.34402
1905102,340.52402
1905112,359.57297
1905122,380.7324
1905132,308.23508
1905142,310.85745
1905152,318.74777
1905162,328.34402
1905172,340.52402
1905182,359.57297
1905192,380.7324
1905202,308.23508
1905212,310.85745
1905222,318.74777
1905232,328.34402
1905242,340.52402
1905252,359.57297
1905262,380.7324
1905272,308.23508
1905282,310.85745
1905292,318.74777
1905302,328.34402
1905312,340.52402
1906012,388.0541
1906022,408.67477
1906032,341.10574
1906042,342.67996
1906052,347.77286
1906062,354.75003
1906072,368.74274
1906082,388.0541
1906092,408.67477
1906102,341.10574
1906112,342.67996
1906122,347.77286
1906132,354.75003
1906142,368.74274
1906152,388.0541
1906162,408.67477
1906172,341.10574
1906182,342.67996
1906192,347.77286
1906202,354.75003
1906212,368.7427
1906222,388.0541
1906232,408.67477
1906242,341.10574
1906252,342.67996
1906262,347.77286
1906272,354.75003
1906282,368.74274
1906292,388.0541
1906302,408.67477
1907012,367.8089
1907022,371.6203
1907032,378.8359
1907042,386.30832
1907052,397.21158
1907062,409.75992
1907072,422.82413
1907082,367.8089
1907092,371.6203
1907112,386.30832
1907122,397.21158
1907132,409.75992
1907142,422.82413
1907152,367.8089
1907162,371.6203
1907172,378.8359
1907182,386.30832
1907192,397.21158
1907202,409.75992
1907212,422.82413
1907222,367.8089
1907232,371.62033
1907242,378.8359
1907252,386.30832
1907262,397.21158
1907272,409.75992
1907282,422.82413
1907292,367.8089
1907302,371.6203
1808013,201.29489
1808023,211.5091
1808033,223.44424
1808043,238.58334
1808053,255.82411
1808063,193.5942
1808073,196.00464
1808083,201.29489
1808093,211.5091
1808103,223.44424
1808113,238.58334
1808123,255.82411
1808133,193.5942
1808143,196.00464
1808153,201.29489
1808163,211.5091
1808173,223.44424
1808183,238.58334
1808193,255.82411
1808203,193.5942
1808213,196.00464
1808223,201.29489
1808233,211.5091
1808243,223.44424
1808253,238.58331
1808263,255.82411
1808273,193.5942
1808283,196.00464
1808293,201.29489
1808303,211.5091
1808313,223.44424
1809013,234.7955
1809023,253.20589
1809033,192.74655
1809043,194.9436
1809053,199.94281
1809063,209.13718
1809073,220.52484
1809083,234.7955
1809093,253.20589
1809103,192.74655
1809113,194.9436
1809123,199.94281
1809133,209.13718
1809143,220.52484
1809153,234.7955
1809163,253.20589
1809173,192.74655
1809183,194.9436
1809193,199.94281
1809203,209.13718
1809213,220.52484
1809223,234.7955
1809233,253.20589
1809243,192.74655
1809253,194.9436
1809263,199.94281
1809273,209.13718
1809283,220.52484
1809293,234.7955
1809303,253.20589
1810013,178.89038
1810023,181.43147
1810033,185.7799
1810043,194.33908
1810053,204.00832
1810063,219.32394
1810073,240.38199
1810083,178.89038
1810093,181.43147
1810103,185.7799
1810113,194.33908
1810123,204.00832
1810133,219.32394
1810143,240.38199
1810153,178.89038
1810163,181.43147
1810173,185.7799
1810183,194.33908
1810193,204.00832
1810203,219.32394
1810213,240.38199
1810223,178.89038
1810233,181.43147
1810243,185.7799
1810253,194.33908
1810263,204.00832
1810273,219.32394
1810283,240.38194
1810293,178.89035
1810303,181.43147
1811013,169.49931
1811023,182.19249
1811033,196.93988
1811043,216.75723
1811053,153.47424
1811063,155.54799
1811073,159.97145
1811083,169.49931
1811093,182.19249
1811103,196.93988
1811113,216.75723
1811123,153.47424
1811133,155.54799
1811143,159.97145
1811153,169.49931
1811163,182.19249
1811173,196.93988
1811183,216.75723
1811193,153.47424
1811203,155.54799
1811213,159.97145
1811223,169.49931
1811233,182.19249
1811243,196.93988
1811253,216.75723
1811263,153.47424
1811273,155.54799
1811283,159.97145
1811293,169.49931
1811303,182.19247
1812013,178.65482
1812023,196.2078
1812033,130.71765
1812043,133.36128
1812053,139.88374
1812063,149.76166
1812073,163.1977
1812083,178.65483
1812093,196.2078
1812103,130.71765
1812113,133.36128
1812123,139.88374
1812133,149.76166
1812143,163.1977
1812153,178.65483
1812163,196.2078
1812173,130.71765
1812183,133.36128
1812193,139.88374
1812203,149.76166
1812213,163.1977
1812223,178.65483
1812233,196.2078
1812243,130.71765
1812273,149.76166
1812283,163.1977
1812293,178.65483
1812303,196.2078
1812313,130.71765
1901023,141.3435
1901033,150.48746
1901043,162.82443
1901053,180.52264
1901063,201.57895
1901073,133.0705
1901083,136.77127
1901093,141.3435
1901103,150.48746
1901113,162.82443
1901123,180.52267
1901133,201.57895
1901143,133.0705
1901153,136.77127
1901163,141.3435
1901173,150.48746
1901183,162.82443
1901193,180.52267
1901203,201.57895
1901213,133.0705
1901223,136.77127
1901233,141.3435
1901243,150.48746
1901253,162.82443
1901263,180.52267
1901273,201.57895
1901283,133.0705
1901293,136.77127
1901303,141.3435
1901313,150.48746
1902013,175.59665
1902023,195.36075
1902033,217.27269
1902043,145.04317
1902053,148.55042
1902063,154.23929
1902073,163.87143
1902083,175.59665
1902093,195.36075
1902103,217.27269
1902113,145.04317
1902123,148.55042
1902133,154.23932
1902143,163.87143
1902153,175.59665
1902163,195.36075
1902173,217.27269
1902183,145.04317
1902193,148.55042
1902203,154.23932
1902213,163.87143
1902223,175.59665
1902233,195.36075
1902243,217.27269
1902253,145.04317
1902263,148.55042
1902273,154.23932
1902283,163.87143
1903013,191.07825
1903023,211.75531
1903033,235.29224
1903043,157.62233
1903053,161.72824
1903063,167.99786
1903073,177.686
1903083,191.07825
1903093,211.75534
1903103,235.29224
1903113,157.62233
1903123,161.72824
1903133,167.99786
1903143,177.686
1903153,191.07825
1903163,211.75531
1903173,235.29224
1903183,157.62233
1903193,161.72824
1903213,177.686
1903223,191.07825
1903233,211.75531
1903243,235.29224
1903253,157.62233
1903263,161.72824
1903273,167.99786
1903283,177.686
1903293,191.07825
1903303,211.75531
1903313,235.29224
1904013,173.44962
1904023,178.48639
1904043,194.94398
1904053,208.64697
1904063,230.14902
1904073,253.6566
1904083,173.44962
1904093,178.48639
1904103,185.35675
1904113,194.94398
1904123,208.647
1904133,230.14905
1904143,253.6566
1904153,173.44962
1904163,178.48639
1904173,185.35675
1904183,194.94398
1904203,230.14902
1904213,253.6566
1904223,173.44962
1904233,178.48639
1904243,185.35675
1904253,194.94398
1904263,208.64697
1904273,230.14902
1904283,253.6566
1904293,173.44962
1904303,178.48639
1905023,214.85774
1905033,228.71313
1905043,244.78592
1905053,260.40192
1905063,192.94875
1905073,198.09995
1905083,205.22256
1905093,214.85774
1905103,228.71313
1905113,244.78592
1905123,260.40192
1905133,192.94875
1905143,198.09995
1905153,205.22256
1905163,214.85776
1905173,228.71313
1905183,244.78592
1905193,260.40192
1905203,192.94875
1905213,198.09995
1905223,205.22256
1905233,214.85774
1905243,228.71313
1905253,244.78592
1905263,260.40192
1905273,192.94875
1905283,198.09995
1905293,205.22256
1905303,214.85774
1905313,228.71313
1906013,242.23027
1906023,257.35583
1906033,196.31346
1906043,201.05852
1906053,208.86783
1906063,217.74753
1906073,229.61395
1906083,242.23027
1906093,257.35583
1906103,196.31346
1906113,201.05852
1906123,208.86783
1906133,217.74753
1906143,229.61395
1906153,242.23027
1906163,257.35583
1906173,196.31346
1906183,201.05853
1906193,208.86783
1906203,217.74753
1906213,229.61395
1906223,242.23027
1906233,257.35583
1906243,196.31346
1906253,201.05852
1906263,208.86783
1906273,217.74753
1906283,229.61395
1906293,242.23027
1906303,257.35583
1907013,195.00941
1907023,199.45981
1907033,206.73593
1907043,215.94565
1907053,228.48407
1907063,241.19681
1907073,256.34262
1907083,195.00941
1907093,199.45981
1907113,215.94565
1907123,228.48407
1907133,241.19681
1907143,256.34262
1907153,195.00941
1907163,199.45981
1907173,206.73593
1907183,215.94565
1907193,228.48407
1907203,241.19682
1907213,256.34265
1907223,195.00941
1907233,199.45981
1907243,206.73593
1907253,215.94565
1907263,228.48407
1907273,241.19681
1907283,256.34262
1907293,195.00941
1907303,199.45981
1808014,69.875854
1808024,73.63906
1808034,80.350235
1808044,91.34071
1808054,103.34657
1808064,69.86865
1808074,68.2304
1808084,69.875854
1808094,73.63906
1808104,80.350235
1808114,91.34071
1808124,103.34657
1808134,69.86865
1808144,68.2304
1808154,69.875854
1808164,73.63906
1808174,80.350235
1808184,91.34071
1808194,103.34657
1808204,69.86865
1808214,68.2304
1808224,69.87586
1808234,73.639145
1808244,80.350235
1808254,91.34071
1808264,103.34657
1808274,69.86865
1808284,68.2304
1808294,69.875854
1808304,73.63906
1808314,80.350235
1809014,90.43375
1809024,101.7716
1809034,69.78111
1809044,67.39567
1809054,68.90959
1809064,72.84308
1809074,79.822815
1809084,90.43375
1809094,101.7716
1809104,69.78111
1809114,67.39567
1809124,68.90959
1809134,72.84308
1809144,79.822815
1809154,90.43375
1809164,101.7716
1809174,69.78111
1809184,67.39567
1809194,68.90959
1809204,72.84308
1809214,79.822815
1809224,90.43375
1809234,101.77158
1809244,69.78114
1809254,67.39567
1809264,68.90959
1809274,72.84308
1809284,79.822815
1809294,90.43375
1809304,101.7716
1810014,69.71458
1810024,67.64905
1810034,68.57013
1810044,72.60809
1810054,79.2954
1810064,89.58658
1810074,101.6389
1810084,69.71458
1810094,67.64905
1810104,68.57013
1810114,72.60809
1810124,79.2954
1810134,89.58658
1810144,101.6389
1810154,69.71458
1810164,67.64905
1810174,68.57013
1810184,72.60809
1810194,79.2954
1810204,89.58658
1810214,101.6389
1810224,69.71458
1810234,67.64905
1810244,68.57013
1810254,72.60814
1810264,79.295395
1810274,89.58658
1810284,101.6389
1810294,69.71458
1810304,67.64905
1811014,71.97226
1811024,78.88576
1811034,89.22676
1811044,102.22948
1811054,68.405014
1811064,66.88082
1811074,68.095215
1811084,71.97226
1811094,78.88576
1811104,89.22676
1811114,102.22948
1811124,68.405014
1811134,66.88082
1811144,68.095215
1811154,71.97226
1811164,78.88576
1811174,89.22676
1811184,102.22948
1811194,68.405014
1811204,66.88082
1811214,68.095215
1811224,71.97226
1811234,78.88576
1811244,89.22676
1811254,102.22948
1811264,68.405014
1811274,66.88088
1811284,68.09522
1811294,71.97226
1811304,78.88576
1812014,79.06788
1812024,92.78062
1812034,57.328358
1812044,56.16605
1812054,58.011257
1812064,62.69553
1812074,69.88423
1812084,79.06788
1812094,92.78062
1812104,57.328358
1812114,56.16605
1812124,58.011257
1812134,62.69553
1812144,69.88423
1812154,79.06788
1812164,92.78062
1812174,57.328358
1812184,56.16605
1812194,58.011257
1812204,62.69553
1812214,69.88423
1812224,79.06788
1812234,92.78062
1812244,57.328358
1812274,62.69553
1812284,69.88423
1812294,79.06788
1812304,92.78062
1901024,70.800446
1901034,77.28812
1901044,88.72385
1901054,103.3174
1901064,120.315735
1901074,72.20852
1901084,71.47849
1901094,70.80043
1901104,77.288124
1901114,88.72385
1901124,103.3174
1901134,120.315735
1901144,72.20852
1901154,71.47849
1901164,70.80043
1901174,77.288124
1901184,88.72385
1901194,103.3174
1901204,120.315735
1901214,72.20852
1901224,71.47849
1901234,70.80043
1901244,77.288124
1901254,88.72385
1901264,103.3174
1901274,120.315735
1901284,72.20852
1901294,71.47849
1901304,70.80043
1901314,77.288124
1902014,98.36071
1902024,111.06346
1902034,126.07172
1902044,83.04956
1902054,82.74401
1902064,84.12152
1902074,88.94466
1902084,98.36071
1902094,111.06346
1902104,126.07173
1902114,83.04958
1902124,82.74401
1902134,84.12152
1902144,88.94466
1902154,98.36071
1902164,111.06346
1902174,126.07173
1902184,83.04958
1902194,82.74401
1902204,84.12152
1902214,88.94466
1902224,98.36071
1902234,111.06346
1902244,126.07173
1902254,83.04958
1902264,82.74401
1902274,84.12152
1902284,88.94466
1903014,101.88009
1903024,112.04134
1903034,122.796844
1903044,85.60286
1903054,86.36822
1903064,88.22666
1903074,93.255714
1903084,101.88004
1903094,112.04134
1903104,122.796844
1903114,85.60286
1903124,86.36822
1903134,88.22666
1903144,93.25569
1903154,101.88009
1903164,112.04134
1903174,122.796844
1903184,85.60286
1903194,86.36822
1903214,93.25569
1903224,101.88009
1903234,112.04134
1903244,122.796844
1903254,85.60286
1903264,86.36822
1903274,88.22666
1903284,93.25569
1903294,101.88009
1903304,112.04134
1903314,122.796844
1904014,84.67857
1904024,85.75974
1904044,90.072845
1904054,95.937874
1904064,106.04998
1904074,116.80555
1904084,84.67857
1904094,85.75974
1904104,87.197044
1904114,90.07288
1904124,95.937874
1904134,106.04998
1904144,116.80555
1904154,84.67857
1904164,85.75974
1904174,87.19706
1904184,90.072845
1904204,106.04998
1904214,116.80555
1904224,84.67857
1904234,85.75974
1904244,87.19706
1904254,90.072845
1904264,95.937874
1904274,106.04998
1904284,116.80555
1904294,84.67857
1904304,85.75974
1905024,84.6123
1905034,91.08305
1905044,100.5914
1905054,111.517136
1905064,78.34777
1905074,79.50455
1905084,81.11897
1905094,84.6123
1905104,91.08305
1905114,100.5914
1905124,111.517136
1905134,78.34777
1905144,79.50456
1905154,81.118965
1905164,84.6123
1905174,91.08305
1905184,100.5914
1905194,111.517136
1905204,78.34777
1905214,79.50455
1905224,81.11897
1905234,84.6123
1905244,91.08305
1905254,100.5914
1905264,111.517136
1905274,78.34777
1905284,79.50455
1905294,81.11897
1905304,84.6123
1905314,91.08305
1906014,96.32849
1906024,107.36281
1906034,73.03989
1906044,73.686554
1906054,75.42619
1906064,80.245224
1906074,87.3852
1906084,96.32849
1906094,107.36281
1906104,73.03989
1906114,73.686554
1906124,75.42619
1906134,80.245224
1906144,87.3852
1906154,96.32847
1906164,107.36279
1906174,73.03989
1906184,73.686554
1906194,75.42619
1906204,80.245224
1906214,87.3852
1906224,96.32849
1906234,107.36281
1906244,73.03989
1906254,73.686554
1906264,75.42619
1906274,80.245224
1906284,87.3852
1906294,96.32849
1906304,107.36281
1907014,71.14261
1907024,69.62072
1907034,72.045845
1907044,77.4205
1907054,84.72039
1907064,92.52994
1907074,103.638885
1907084,71.14261
1907094,69.62072
1907114,77.4205
1907124,84.72039
1907134,92.52994
1907144,103.638885
1907154,71.14261
1907164,69.62072
1907174,72.045845
1907184,77.42051
1907194,84.72038
1907204,92.52994
1907214,103.638885
1907224,71.14261
1907234,69.62072
1907244,72.045845
1907254,77.4205
1907264,84.72039
1907274,92.52994
1907284,103.638885
1907294,71.14261
1907304,69.62072
1808015,68.11142
1808025,71.86717
1808035,78.95629
1808045,90.19393
1808055,103.03627
1808065,66.68252
1808075,66.18189
1808085,68.11142
1808095,71.86717
1808105,78.95629
1808115,90.19393
1808125,103.03627
1808135,66.68252
1808145,66.18189
1808155,68.11142
1808165,71.86717
1808175,78.95629
1808185,90.19393
1808195,103.03627
1808205,66.682526
1808215,66.18186
1808225,68.11142
1808235,71.86717
1808245,78.95629
1808255,90.19393
1808265,103.03627
1808275,66.68252
1808285,66.18189
1808295,68.11142
1808305,71.86717
1808315,78.95629
1809015,88.57918
1809025,100.76486
1809035,65.25946
1809045,64.63383
1809055,66.66156
1809065,70.16507
1809075,77.68496
1809085,88.57918
1809095,100.76486
1809105,65.25946
1809115,64.63383
1809125,66.66156
1809135,70.16507
1809145,77.68496
1809155,88.57918
1809165,100.76486
1809175,65.25946
1809185,64.63383
1809195,66.66156
1809205,70.16507
1809215,77.685
1809225,88.57923
1809235,100.76486
1809245,65.25946
1809255,64.63383
1809265,66.66156
1809275,70.16507
1809285,77.68496
1809295,88.57918
1809305,100.76486
1810015,64.63463
1810025,63.335346
1810035,65.70154
1810045,69.54683
1810055,77.04044
1810065,87.549446
1810075,99.41113
1810085,64.63463
1810095,63.335346
1810105,65.70154
1810115,69.54683
1810125,77.04044
1810135,87.549446
1810145,99.41113
1810155,64.63463
1810165,63.335346
1810175,65.70154
1810185,69.54683
1810195,77.04044
1810205,87.549446
1810215,99.41113
1810225,64.63463
1810235,63.335346
1810245,65.70157
1810255,69.54683
1810265,77.04044
1810275,87.549446
1810285,99.41113
1810295,64.63463
1810305,63.335346
1811015,69.53354
1811025,76.835236
1811035,87.166115
1811045,99.31311
1811055,64.366714
1811065,63.852272
1811075,65.561874
1811085,69.53354
1811095,76.835236
1811105,87.166115
1811115,99.31311
1811125,64.366714
1811135,63.852272
1811145,65.561874
1811155,69.53354
1811165,76.835236
1811175,87.166115
1811185,99.31311
1811195,64.366714
1811205,63.852272
1811215,65.561874
1811225,69.53354
1811235,76.835236
1811245,87.166115
1811255,99.31314
1811265,64.366684
1811275,63.852272
1811285,65.561874
1811295,69.53354
1811305,76.835236
1812015,87.84361
1812025,99.587006
1812035,65.85729
1812045,65.41083
1812055,66.75483
1812065,71.04463
1812075,78.02748
1812085,87.84361
1812095,99.587006
1812105,65.85729
1812115,65.41083
1812125,66.75483
1812135,71.04463
1812145,78.02748
1812155,87.84361
