id,umsatz
1809202,264.34235
1809212,316.9663
1809222,418.45557
1809232,449.21146
1809242,262.59042
1809252,276.04028
1809262,294.71988
1809272,304.21912
1809282,285.22314
1809292,421.24878
1809302,452.4729
1810012,312.75385
1810022,313.0196
1810032,318.89832
1810042,337.54126
1810052,345.69534
1810062,398.03217
1810072,432.1272
1810082,335.78827
1810092,326.10526
1810102,329.22906
1810112,340.64536
1810122,380.28635
1810132,363.45715
1810142,451.79492
1810152,339.21655
1810162,359.80328
1810172,341.11053
1810182,312.3605
1810192,308.71857
1810202,362.45236
1810212,446.42444
1810222,289.1654
1810232,308.5881
1810242,299.62946
1810252,299.5456
1810262,322.71124
1810272,377.2083
1810282,419.07394
1810292,282.1167
1810302,304.66367
1811012,267.8059
1811022,295.54553
1811032,314.07333
1811042,416.37988
1811052,260.26904
1811062,245.19366
1811072,253.61517
1811082,267.5249
1811092,268.26462
1811102,345.83752
1811112,458.83923
1811122,245.90628
1811132,254.84442
1811142,253.16971
1811152,254.48679
1811162,256.09305
1811172,314.56934
1811182,433.94452
1811192,256.5657
1811202,251.25958
1811212,230.47849
1811222,228.4266
1811232,236.47852
1811242,304.7056
1811252,432.1792
1811262,261.1234
1811272,276.9032
1811282,228.34457
1811292,335.93732
1811302,305.21436
1812012,286.954
1812022,441.16315
1812032,244.89902
1812042,239.40976
1812052,224.85559
1812062,230.02072
1812072,261.87772
1812082,320.1215
1812092,456.33136
1812102,228.07898
1812112,227.52728
1812122,225.94235
1812132,224.59494
1812142,231.358
1812152,253.18304
1812162,390.16937
1812172,194.99417
1812182,224.04044
1812192,230.02469
1812202,233.55444
1812212,250.41284
1812222,325.93854
1812232,425.6727
1812242,218.4313
1812272,270.7583
1812282,357.41937
1812292,640.5465
1812302,458.58994
1812312,504.2028
1901022,209.53226
1901032,198.0282
1901042,217.58044
1901052,236.07529
1901062,275.69604
1901072,190.58252
1901082,198.41266
1901092,195.1536
1901102,196.04535
1901112,215.07935
1901122,246.53317
1901132,338.93896
1901142,182.34021
1901152,203.79404
1901162,205.6257
1901172,207.73929
1901182,195.20502
1901192,239.27838
1901202,317.28427
1901212,173.82959
1901222,177.73874
1901232,178.41684
1901242,185.91925
1901252,209.92447
1901262,243.82013
1901272,333.10938
1901282,166.90637
1901292,203.50446
1901302,208.83533
1901312,230.75995
1902012,208.25131
1902022,240.2156
1902032,345.20438
1902042,195.64932
1902052,207.73035
1902062,209.16916
1902072,216.29343
1902082,220.10385
1902092,258.98157
1902102,321.88937
1902112,191.90237
1902122,196.80136
1902132,208.61633
1902142,205.61761
1902152,214.18564
1902162,261.08426
1902172,333.2977
1902182,197.34909
1902192,209.33176
1902202,209.49442
1902212,213.35608
1902222,208.93124
1902232,252.7851
1902242,349.9756
1902252,191.69211
1902262,194.89346
1902272,205.34369
1902282,208.72318
1903012,220.54178
1903022,252.03107
1903032,357.19128
1903042,218.68423
1903052,217.23886
1903062,217.34146
1903072,222.96405
1903082,224.83395
1903092,273.5072
1903102,347.8448
1903112,197.43771
1903122,209.46188
1903132,212.1008
1903142,215.30197
1903152,223.5723
1903162,262.72125
1903172,354.72192
1903182,204.10492
1903192,200.99994
1903212,217.85858
1903222,222.14835
1903232,270.84427
1903242,362.72446
1903252,198.18658
1903262,208.17773
1903272,230.62445
1903282,253.16605
1903292,224.21558
1903302,287.0562
1903312,359.32233
1904012,235.02618
1904022,239.78714
1904042,248.00635
1904052,244.4231
1904062,287.09225
1904072,367.30798
1904082,228.82132
1904092,226.98846
1904102,227.04462
1904112,232.31464
1904122,236.21814
1904132,302.67807
1904142,392.40198
1904152,221.59042
1904162,224.85239
1904172,232.9961
1904182,239.25928
1904202,302.5802
1904212,403.6333
1904222,237.5719
1904232,234.08517
1904242,251.53845
1904252,259.63828
1904262,280.19873
1904272,295.9074
1904282,395.17255
1904292,234.36508
1904302,255.0556
1905022,261.0691
1905032,253.70688
1905042,318.5225
1905052,411.12402
1905062,261.82452
1905072,240.97122
1905082,253.10223
1905092,250.74362
1905102,266.0101
1905112,317.6209
1905122,395.02005
1905132,236.71686
1905142,257.98462
1905152,256.1202
1905162,262.2224
1905172,248.16174
1905182,321.498
1905192,403.542
1905202,260.7224
1905212,266.20673
1905222,260.5666
1905232,259.71014
1905242,263.0963
1905252,333.06027
1905262,420.39502
1905272,273.01675
1905282,268.7985
1905292,241.54568
1905302,273.13998
1905312,285.5808
1906012,348.7495
1906022,420.8164
1906032,285.7735
1906042,272.63132
1906052,286.16388
1906062,279.17224
1906072,292.71362
1906082,368.93756
1906092,431.69373
1906102,283.56387
1906112,280.7803
1906122,280.69104
1906132,294.5213
1906142,313.0443
1906152,395.65454
1906162,417.7752
1906172,294.71472
1906182,299.41614
1906192,289.0744
1906202,266.26205
1906212,286.83704
1906222,436.3323
1906232,474.62564
1906242,347.30307
1906252,350.72897
1906262,338.47546
1906272,342.7029
1906282,364.3828
1906292,477.12878
1906302,632.63055
1907012,315.1917
1907022,306.20428
1907032,312.208
1907042,316.50546
1907052,322.47165
1907062,394.47354
1907072,447.98178
1907082,320.2931
1907092,312.2204
1907112,319.73578
1907122,326.56427
1907132,405.82794
1907142,430.30432
1907152,308.639
1907162,335.53854
1907172,306.16336
1907182,337.0254
1907192,344.9559
1907202,432.91885
1907212,462.38068
1907222,320.7493
1907232,393.3849
1907242,422.42548
1907252,373.6313
1907262,470.30078
1907272,510.71237
1907282,542.2511
1907292,367.6056
1907302,334.92206
1808013,267.47632
1808023,283.25623
1808033,291.8754
1808043,315.87766
1808053,262.70483
1808063,246.99707
1808073,257.44357
1808083,299.17383
1808093,305.4351
1808103,241.60446
1808113,264.1004
1808123,280.95398
1808133,250.78271
1808143,269.77472
1808153,274.23563
1808163,289.06512
1808173,256.45844
1808183,303.71677
1808193,301.3225
1808203,225.26193
1808213,214.42725
1808223,264.26883
1808233,266.63715
1808243,219.63028
1808253,225.52179
1808263,264.9073
1808273,194.14267
1808283,196.9336
1808293,222.51883
1808303,196.89075
1808313,225.40366
1809013,213.63663
1809023,230.69315
1809033,169.71286
1809043,162.85031
1809053,165.20969
1809063,162.52356
1809073,163.63242
1809083,181.34192
1809093,193.05698
1809103,155.26233
1809113,154.96222
1809123,148.8074
1809133,149.11752
1809143,150.8815
1809153,177.71927
1809163,189.66574
1809173,127.79751
1809183,127.34475
1809193,127.72222
1809203,125.66125
1809213,135.83218
1809223,179.1448
1809233,193.15384
1809243,133.92102
1809253,133.88327
1809263,136.18799
1809273,142.08643
1809283,139.1019
1809293,187.4455
1809303,204.58206
1810013,161.07892
1810023,163.052
1810033,167.39645
1810043,169.55038
1810053,186.5831
1810063,205.19553
1810073,215.08777
1810083,168.84619
1810093,169.11618
1810103,170.84644
1810113,180.50693
1810123,207.01749
1810133,180.70026
1810143,201.18869
1810153,168.27649
1810163,190.28961
1810173,174.1842
1810183,160.58716
1810193,150.85422
1810203,180.0126
1810213,200.4573
1810223,151.11472
1810233,157.827
1810243,149.88873
1810253,152.08249
1810263,158.89386
1810273,181.47144
1810283,204.97513
1810293,144.39764
1810303,149.54584
1811013,135.86316
1811023,132.3902
1811033,140.91376
1811043,182.52307
1811053,128.39297
1811063,103.23205
1811073,115.25416
1811083,128.48218
1811093,114.57198
1811103,146.04227
1811113,197.3009
1811123,96.94112
1811133,100.59409
1811143,113.36454
1811153,119.38355
1811163,120.62737
1811173,152.42386
1811183,194.4949
1811193,113.240005
1811203,103.46975
1811213,103.36655
1811223,98.434265
1811233,101.766624
1811243,116.78274
1811253,187.68826
1811263,106.49778
1811273,94.01775
1811283,109.14468
1811293,133.46756
1811303,133.86618
1812013,104.293335
1812023,167.39331
1812033,92.18115
1812043,112.492836
1812053,104.67973
1812063,86.155235
1812073,97.76123
1812083,119.23348
1812093,173.08707
1812103,99.65188
1812113,89.40706
1812123,92.20118
1812133,86.342995
1812143,95.619415
1812153,103.04635
1812163,148.69366
1812173,85.76554
1812183,89.37631
1812193,86.448944
1812203,86.49287
1812213,99.65707
1812223,114.029945
1812233,172.30771
1812243,93.81304
1812273,104.07056
1812283,137.65921
1812293,186.75342
1812303,198.12665
1812313,183.5755
1901023,92.17707
1901033,91.46418
1901043,85.75927
1901053,97.93992
1901063,128.48013
1901073,88.13351
1901083,86.32842
1901093,84.66835
1901103,88.89376
1901113,85.61164
1901123,101.562836
1901133,134.49551
1901143,92.10557
1901153,84.74241
1901163,83.37397
1901173,85.0734
1901183,93.31317
1901193,113.02195
1901203,144.25375
1901213,88.4144
1901223,89.871635
1901233,92.89805
1901243,91.85664
1901253,99.00402
1901263,107.98534
1901273,139.9364
1901283,90.53583
1901293,90.55964
1901303,90.3811
1901313,97.817696
1902013,93.04331
1902023,107.22087
1902033,141.39862
1902043,89.3428
1902053,87.87658
1902063,86.24122
1902073,84.90573
1902083,87.154564
1902093,111.38874
1902103,135.43848
1902113,98.26981
1902123,91.80005
1902133,85.79524
1902143,92.44677
1902153,97.913284
1902163,116.67864
1902173,137.78122
1902183,98.15617
1902193,88.933
1902203,87.34301
1902213,91.21604
1902223,98.962135
1902233,115.84731
1902243,157.47818
1902253,98.178246
1902263,98.20649
1902273,96.091644
1902283,96.26911
1903013,86.38167
1903023,104.0007
1903033,135.10828
1903043,98.687195
1903053,93.421104
1903063,86.33367
1903073,94.13586
1903083,110.06715
1903093,132.65408
1903103,146.98032
1903113,91.062096
1903123,90.7441
1903133,92.27414
1903143,92.34823
1903153,114.59048
1903163,122.88122
1903173,169.78064
1903183,116.05803
1903193,107.01323
1903213,105.15655
1903223,100.98455
1903233,136.3227
1903243,172.70541
1903253,119.98557
1903263,114.158714
1903273,119.18537
1903283,123.51498
1903293,114.43586
1903303,141.28732
1903313,179.72165
1904013,116.294975
1904023,109.931496
1904043,103.652985
1904053,107.00915
1904063,126.11472
1904073,165.56079
1904083,125.00422
1904093,121.61874
1904103,119.15038
1904113,105.601746
1904123,111.65543
1904133,130.55673
1904143,158.37476
1904153,125.653404
1904163,126.98527
1904173,121.69867
1904183,120.68624
1904203,137.8451
1904213,187.1878
1904223,129.35342
1904233,128.23889
1904243,122.501595
1904253,121.4439
1904263,128.28757
1904273,139.5021
1904283,168.43039
1904293,127.15912
1904303,126.68112
1905023,110.16894
1905033,117.790016
1905043,141.42227
1905053,176.59729
1905063,134.35062
1905073,126.670975
1905083,111.45751
1905093,113.28019
1905103,123.53413
1905113,146.9411
1905123,189.48947
1905133,130.16339
1905143,114.32131
1905153,120.624695
1905163,125.14564
1905173,122.49917
1905183,155.0116
1905193,181.81052
1905203,129.14227
1905213,119.38506
1905223,132.51913
1905233,125.78314
1905243,131.31271
1905253,154.24695
1905263,181.35342
1905273,134.80069
1905283,137.58853
1905293,127.30027
1905303,136.54443
1905313,138.3963
1906013,165.65814
1906023,201.23227
1906033,136.64694
1906043,125.46169
1906053,127.980576
1906063,126.22766
1906073,137.39252
1906083,169.96573
1906093,201.7467
1906103,137.53986
1906113,124.0055
1906123,127.38774
1906133,131.91415
1906143,132.7489
1906153,171.91791
1906163,195.30069
1906173,131.24744
1906183,128.27213
1906193,134.022
1906203,125.699684
1906213,138.05762
1906223,210.62204
1906233,224.7969
1906243,175.03659
1906253,173.42978
1906263,182.4509
1906273,173.96915
1906283,183.20059
1906293,241.08661
1906303,256.0913
1907013,156.01492
1907023,159.80493
1907033,163.62827
1907043,163.70676
1907053,165.54697
1907063,196.02701
1907073,202.25632
1907083,171.49786
1907093,173.13977
1907113,164.0567
1907123,166.59021
1907133,228.92389
1907143,209.51917
1907153,175.86789
1907163,189.13336
1907173,157.54395
1907183,189.354
1907193,198.64636
1907203,233.92538
1907213,245.03519
1907223,167.81653
1907233,208.25986
1907243,230.82098
1907253,201.45892
1907263,257.84998
1907273,282.2353
1907283,300.84567
1907293,195.49673
1907303,189.90494
1808014,89.06028
1808024,87.9217
1808034,86.59053
1808044,86.64115
1808054,101.35851
1808064,81.905876
1808074,75.00555
1808084,86.83113
1808094,88.23494
1808104,81.16266
1808114,88.457436
1808124,106.33576
1808134,84.59595
1808144,83.07509
1808154,85.87235
1808164,89.25092
1808174,85.381294
1808184,92.22737
1808194,109.01834
1808204,75.95391
1808214,83.57809
1808224,85.9059
1808234,85.530334
1808244,75.68674
1808254,88.681816
1808264,118.02975
1808274,77.84203
1808284,82.425514
1808294,83.09357
1808304,80.24523
1808314,84.256676
1809014,96.28394
1809024,112.40504
1809034,85.01785
1809044,85.49598
1809054,85.38601
1809064,84.62454
1809074,83.91982
1809084,91.85311
1809094,120.12193
1809104,83.25893
1809114,83.83589
1809124,84.11144
1809134,86.01969
1809144,83.67258
1809154,93.99293
1809164,123.335396
1809174,84.575584
1809184,84.11471
1809194,83.56721
1809204,83.34298
1809214,80.12715
1809224,90.63801
1809234,115.31318
1809244,83.94157
1809254,85.60203
1809264,83.553185
1809274,80.863365
1809284,84.833595
1809294,110.681435
1809304,119.25532
1810014,85.02978
1810024,83.9422
1810034,83.00237
1810044,85.07896
1810054,85.46905
1810064,94.44358
1810074,108.9472
1810084,86.14852
1810094,86.91852
1810104,86.90357
1810114,85.065636
1810124,86.25927
1810134,88.9315
1810144,116.38194
1810154,86.165215
1810164,84.45855
1810174,84.772865
1810184,86.79217
1810194,85.34056
1810204,90.88622
1810214,120.109505
1810224,86.09556
1810234,81.06396
1810244,84.934685
1810254,81.37352
1810264,84.58582
1810274,89.68882
1810284,125.54791
1810294,79.52143
1810304,81.49447
1811014,83.16366
1811024,81.95782
1811034,94.843605
1811044,101.61168
1811054,84.14975
1811064,84.067406
1811074,86.604485
1811084,82.74565
1811094,82.49514
1811104,83.03047
1811114,107.77616
1811124,84.120476
1811134,82.58103
1811144,80.87087
1811154,84.46238
1811164,87.4271
1811174,98.042595
1811184,108.59701
1811194,78.372025
1811204,79.79217
1811214,76.56249
1811224,77.68764
1811234,78.317726
1811244,85.06031
1811254,123.17379
1811264,82.96055
1811274,85.87141
1811284,83.37991
1811294,107.21362
1811304,98.12977
1812014,83.296486
1812024,113.39233
1812034,78.66911
1812044,82.369576
1812054,82.78207
1812064,79.889465
1812074,78.34269
1812084,83.494156
1812094,126.05851
1812104,75.70345
1812114,80.031906
1812124,75.679535
1812134,80.493645
1812144,77.541626
1812154,89.19068
1812164,122.526436
1812174,73.05592
1812184,74.73504
1812194,78.65465
1812204,79.61271
1812214,80.412605
1812224,92.918785
1812234,129.05424
1812244,72.47404
1812274,78.470924
1812284,126.40571
1812294,170.24332
1812304,159.91531
1901024,82.50155
1901034,86.65644
1901044,83.41032
1901054,92.225655
1901064,130.85489
1901074,75.37418
1901084,79.022804
1901094,76.79745
1901104,84.028015
1901114,82.345566
1901124,94.8709
1901134,130.82889
1901144,80.54578
1901154,78.07544
1901164,78.10511
1901174,80.88255
1901184,88.53196
1901194,105.31438
1901204,141.08975
1901214,80.10525
1901224,78.57737
1901234,81.5757
1901244,81.49271
1901254,86.498695
1901264,97.06126
1901274,125.7843
1901284,77.469124
1901294,79.288445
1901304,79.71346
1901314,87.30186
1902014,85.98342
1902024,98.385124
1902034,138.27249
1902044,81.41239
1902054,79.870605
1902064,81.1095
1902074,82.89428
1902084,84.60381
1902094,98.6372
1902104,130.80405
1902114,84.17555
1902124,80.02904
1902134,76.39715
1902144,83.802925
1902154,85.42238
1902164,96.10473
1902174,124.933754
1902184,86.55514
1902194,78.69899
1902204,79.02827
1902214,79.02799
1902224,85.28874
1902234,99.93398
1902244,127.278725
1902254,84.937874
1902264,83.690254
1902274,78.47892
1902284,79.57909
1903014,84.74461
1903024,96.96746
1903034,122.96255
1903044,79.27918
1903054,79.63853
1903064,80.42219
1903074,78.52002
1903084,77.825325
1903094,102.83624
1903104,129.28886
1903114,83.76707
1903124,81.48759
1903134,79.847885
1903144,81.89156
1903154,77.1706
1903164,98.86579
1903174,123.91435
1903184,80.97919
1903194,84.715744
1903214,77.67252
1903224,81.73306
1903234,97.26054
1903244,124.48115
1903254,84.46751
1903264,79.6811
1903274,79.72106
1903284,85.06243
1903294,79.75258
1903304,92.91143
1903314,128.04282
1904014,88.57322
1904024,86.67141
1904044,83.85543
1904054,86.23954
1904064,93.31353
1904074,117.01786
1904084,85.666466
1904094,84.68391
1904104,83.97617
1904114,82.76778
1904124,87.309654
1904134,100.01226
1904144,126.4002
1904154,85.04623
1904164,83.08006
1904174,81.9172
1904184,82.120964
1904204,94.638176
1904214,113.39427
1904224,80.45215
1904234,79.65339
1904244,76.83962
1904254,71.99586
1904264,75.25558
1904274,87.69772
1904284,123.41009
1904294,79.61203
1904304,76.21678
1905024,80.55811
1905034,81.761284
1905044,96.38489
1905054,119.71722
1905064,85.17284
1905074,83.975006
1905084,82.36449
1905094,80.13944
1905104,82.71734
1905114,95.80964
1905124,126.67056
1905134,84.24764
1905144,80.76139
1905154,80.40803
1905164,79.68595
1905174,81.8661
1905184,91.29903
1905194,119.360565
1905204,81.00742
1905214,76.32022
1905224,81.77558
1905234,78.66357
1905244,78.9016
1905254,90.29023
1905264,121.31216
1905274,80.96729
1905284,82.55529
1905294,78.115746
1905304,84.67216
1905314,77.54542
1906014,92.17109
1906024,91.53269
1906034,81.535355
1906044,81.43123
1906054,75.43125
1906064,76.34548
1906074,81.17687
1906084,89.18217
1906094,108.05239
1906104,79.70107
1906114,76.67579
1906124,76.23797
1906134,76.02397
1906144,71.71986
1906154,83.13182
1906164,105.93129
1906174,75.99679
1906184,69.25693
1906194,74.96723
1906204,78.187614
1906214,77.8467
1906224,88.365486
1906234,106.804794
1906244,78.49494
1906254,69.60904
1906264,70.0781
1906274,78.919716
1906284,74.20021
1906294,83.42862
1906304,103.14776
1907014,81.65769
1907024,81.404274
1907034,83.756615
1907044,80.07232
1907054,80.799034
1907064,85.85276
1907074,111.47764
1907084,83.04797
1907094,74.16451
1907114,82.06818
1907124,80.88166
1907134,87.581215
1907144,108.54542
1907154,79.47658
1907164,67.97141
1907174,77.84667
1907184,76.18061
1907194,75.79608
1907204,76.494484
1907214,117.492775
1907224,76.177864
1907234,72.42599
1907244,73.21904
1907254,73.04357
1907264,77.658035
1907274,91.39193
1907284,119.89896
1907294,74.36854
1907304,74.71498
1808015,286.24084
1808025,280.08972
1808035,275.0468
1808045,295.08203
1808055,304.5028
1808065,272.43674
1808075,256.94174
1808085,271.27454
1808095,297.8984
1808105,330.4685
1808115,346.72174
1808125,328.58023
1808135,283.14362
1808145,303.55743
1808155,300.8113
1808165,282.27313
1808175,324.8303
1808185,331.01666
1808195,327.85352
1808205,283.35834
1808215,277.84753
1808225,272.27173
1808235,287.98642
1808245,308.93076
1808255,316.89105
1808265,334.98907
1808275,268.93097
1808285,276.79718
1808295,277.12653
1808305,282.5132
1808315,289.17767
1809015,300.09998
1809025,312.64227
1809035,270.97946
1809045,269.3128
1809055,272.69556
1809065,268.74503
1809075,292.16547
1809085,270.18298
1809095,265.96173
1809105,263.87726
1809115,259.18036
1809125,244.16302
1809135,252.25519
1809145,263.22806
1809155,274.1684
1809165,269.39816
1809175,222.79742
1809185,227.10364
1809195,230.98935
1809205,233.83829
1809215,268.43933
1809225,300.67593
1809235,278.92175
1809245,220.15274
1809255,233.13123
1809265,239.12451
1809275,251.21545
1809285,246.08405
1809295,314.58075
1809305,300.86395
1810015,227.6004
1810025,226.02942
1810035,248.58789
1810045,243.9462
1810055,276.25507
1810065,280.98334
1810075,285.31372
1810085,243.06616
1810095,253.74982
1810105,253.22797
1810115,265.77814
1810125,280.32498
1810135,269.45306
1810145,272.26755
1810155,259.56573
1810165,260.75366
1810175,263.01105
1810185,250.45117
1810195,242.12411
1810205,273.6293
1810215,278.39032
1810225,227.6589
1810235,220.13748
1810245,235.09192
1810255,231.69711
1810265,248.81647
1810275,267.19196
1810285,283.081
1810295,199.84634
1810305,219.41214
1811015,218.6954
1811025,222.34143
1811035,255.186
1811045,243.2178
1811055,208.7948
1811065,201.0971
1811075,224.91449
1811085,217.92224
1811095,214.66437
1811105,260.35883
1811115,269.8259
1811125,205.79373
1811135,206.0994
1811145,204.75555
1811155,224.76196
1811165,227.09088
1811175,266.76465
1811185,265.05096
1811195,185.7016
1811205,189.1222
1811215,184.3721
1811225,185.83203
1811235,199.14767
1811245,264.1518
1811255,285.55157
1811265,187.7211
1811275,249.62424
1811285,184.9342
1811295,377.2162
1811305,315.99402
1812015,223.74954
1812025,244.7359
1812035,188.11035
1812045,193.31485
1812055,187.219
1812065,188.202
1812075,210.6048
1812085,235.09027
1812095,261.91574
1812105,173.38208
1812115,181.7026
1812125,177.55722
1812135,186.5358
1812145,187.72403
1812155,219.94052
1812165,231.98315
